Season,Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
2025,"Ah-seop Son 손아섭","Eagles (KBO)",37,149,0.087248322,0.174496644,0.5,0.265151515,0.333333333,0.356060606,0.689393939,0.090909091,2.215000512074152,0.320754716,-0.586668707896024,16.540300820596453,-1.5884392963573943,0.32285501600122773,91.23800503449272,"Ah-seop Son","sa3012050",
2023,"Ah-seop Son 손아섭","Dinos (KBO)",35,609,0.082101806,0.11001642,0.746268656,0.338181818,0.392092257,0.44,0.832092257,0.101818182,5.459706866862195,0.3747412,0.965761756291613,95.98623008094512,24.266540771348115,0.38819204480194847,133.83525640580393,"Ah-seop Son","sa3012050",
2024,"Ah-seop Son 손아섭","Dinos (KBO)",36,355,0.045070422,0.183098591,0.246153846,0.285285285,0.314447592,0.396396396,0.710843988,0.111111111,3.93726456346723,0.332075471,0.01748388446867466,38.737871400889,-9.244314454618856,0.31987403134786374,80.73386134917465,"Ah-seop Son","sa3012050",
2025,"Ah-seop Son 손아섭","Dinos (KBO)",37,267,0.08988764,0.123595505,0.727272727,0.3,0.36226415,0.379166666,0.741430816,0.079166666,3.1837916689656103,0.346153846,-1.603912697173655,33.940466531778014,1.4547375973707801,0.3431039377763697,104.4780820535321,"Ah-seop Son","sa3012050",
2023,"Taegun Kim 김태군","Lions (KBO)",33,143,0.069930069,0.076923076,0.909090909,0.256,0.328571428,0.328,0.656571428,0.072,1.6824912837500001,0.271929824,-0.11665482795797288,14.30084425310281,-2.5397396077713665,0.31316296359617934,84.91893375697052,"Taegun Kim","sa3012057",
2023,"Taegun Kim 김태군","Tigers (KBO)",33,199,0.025125628,0.085427135,0.294117647,0.262295081,0.288659793,0.295081967,0.58374176,0.032786886,2.978066135423213,0.284023668,-0.1685396139509976,14.361670809823925,-9.073827010553424,0.27690757795707466,61.28169719243744,"Taegun Kim","sa3012057",
2024,"Taegun Kim 김태군","Tigers (KBO)",34,270,0.044444444,0.088888888,0.5,0.263829787,0.328185328,0.382978723,0.711164051,0.119148936,1.10367803375,0.268292682,-0.18199614039622247,31.163732590232858,-5.329760877336494,0.3271892968291942,85.3953119558891,"Taegun Kim","sa3012057",
2025,"Taegun Kim 김태군","Tigers (KBO)",35,274,0.062043795,0.0729927,0.85,0.258474576,0.330827067,0.372881355,0.703708422,0.114406779,1.5521037149999999,0.261682242,-0.28417008416727185,31.209424027174823,-2.127990684538968,0.32649307835776853,93.61680951285267,"Taegun Kim","sa3012057",
2026,"Taegun Kim 김태군","Tigers (KBO)",36,113,0.053097345,0.14159292,0.375,0.257425742,0.315315315,0.366336633,0.681651948,0.108910891,1.39285714,0.285714285,-0.09830044955015182,11.662759666315997,-2.6554111344890945,0.31633527644045717,81.45425717131559,"Taegun Kim","sa3012057",
2026,"Geonchang Seo 서건창","Heroes (KBO)",36,254,0.106299212,0.098425196,1.08,0.288372093,0.384,0.36744186,0.75144186,0.079069767,4.847457654262449,0.321052631,-0.09139061532914639,34.57953553462234,2.3953286018392106,0.35644366750755463,107.44255903785938,"Geonchang Seo","sa3012058",
2023,"Geonchang Seo 서건창","Twins (KBO)",33,123,0.081300813,0.113821138,0.714285714,0.205607476,0.266666666,0.289719626,0.556386292,0.08411215,6.54007979753991,0.229166666,-0.7317251714412123,7.629689789644076,-6.855567657121823,0.2637019673983256,52.67210346577268,"Geonchang Seo","sa3012058",
2024,"Geonchang Seo 서건창","Tigers (KBO)",34,248,0.14516129,0.125,1.161290322,0.310344827,0.41632653,0.403940886,0.820267416,0.093596059,4.721710525658235,0.356321839,-0.09891774645075202,40.85877968049409,7.3388301250970525,0.3844669582892437,121.89391756979965,"Geonchang Seo","sa3012058",
2023,"Junwoo Jeon 전준우","Giants (KBO)",37,559,0.093023255,0.116279069,0.8,0.312373225,0.381037567,0.470588235,0.851625802,0.15821501,4.604480490477247,0.327751196,0.2595226224511862,89.78600973509339,23.954636460767073,0.3921073119919579,136.387872938554,"Junwoo Jeon","sa3012061",
2024,"Junwoo Jeon 전준우","Giants (KBO)",38,483,0.101449275,0.173913043,0.583333333,0.293144208,0.369294605,0.484633569,0.853928174,0.191489361,3.4189769027218833,0.327217125,-0.21939406474120915,78.11057431222511,12.827769331351037,0.3809448282748337,119.64953763109474,"Junwoo Jeon","sa3012061",
2025,"Junwoo Jeon 전준우","Giants (KBO)",39,472,0.093220338,0.150423728,0.619718309,0.292682926,0.368869936,0.419512195,0.788382131,0.126829269,2.6650259824330833,0.332344213,-0.574901070445776,67.30416870403253,9.876213434218997,0.36255669006698904,117.19757109201889,"Junwoo Jeon","sa3012061",
2026,"Junwoo Jeon 전준우","Giants (KBO)",40,193,0.067357512,0.150259067,0.448275862,0.224719101,0.274611398,0.292134831,0.566746229,0.06741573,1.13288733124995,0.255033557,-0.6087994370609522,12.018066292368571,-12.436862597502072,0.2664696512444649,49.14373845244143,"Junwoo Jeon","sa3012061",
2023,"Kyoung-min Hur 허경민","Bears (KBO)",32,475,0.07368421,0.054736842,1.346153846,0.265734265,0.326315789,0.37062937,0.696945159,0.104895105,3.879921676095891,0.266832917,0.17813335126265883,52.233585387240446,-3.705416947831123,0.32613457587815947,93.37596883541849,"Kyoung-min Hur","sa3012064",
2024,"Kyoung-min Hur 허경민","Bears (KBO)",33,477,0.075471698,0.052410901,1.44,0.309352517,0.383647798,0.426858513,0.810506311,0.117505996,3.787620753588741,0.31202046,0.142156052403152,73.52449052277012,9.052652063397604,0.3721436811942974,114.04125007091616,"Kyoung-min Hur","sa3012064",
2025,"Kyoung-min Hur 허경민","Wiz (KBO)",34,481,0.081081081,0.072765072,1.114285714,0.283333333,0.361924686,0.354761904,0.71668659,0.071428571,2.822824859485623,0.298701298,-0.23093460220843554,59.529294274584444,1.0063144339481964,0.3388850873871169,101.71952015548162,"Kyoung-min Hur","sa3012064",
2026,"Kyoung-min Hur 허경민","Wiz (KBO)",35,205,0.07804878,0.082926829,0.94117647,0.333333333,0.406862745,0.427777777,0.834640522,0.094444444,2.796375523970821,0.354037267,-0.9544057250022888,33.586143186709705,7.610700583479233,0.3901761799466376,129.29959923967846,"Kyoung-min Hur","sa3012064",
2023,"Sang-soo Kim 김상수","Wiz (KBO)",33,512,0.107421875,0.1328125,0.808823529,0.270880361,0.353174603,0.338600451,0.691775054,0.06772009,3.061332835038839,0.312,-1.9775210365187377,59.38561127327308,-0.9107449278987989,0.33397791830320206,98.48955229589629,"Sang-soo Kim","sa3012065",
2024,"Sang-soo Kim 김상수","Wiz (KBO)",34,420,0.088095238,0.14047619,0.627118644,0.276422764,0.351089588,0.379403794,0.730493382,0.10298103,5.0446058095284165,0.319218241,-0.6619792280253023,52.69166840413101,-4.07598810097687,0.338840746562071,92.81987604929557,"Sang-soo Kim","sa3012065",
2025,"Sang-soo Kim 김상수","Wiz (KBO)",35,423,0.122931442,0.134751773,0.912280701,0.253521126,0.349282296,0.335211267,0.684493563,0.081690141,2.5693450548847636,0.283333333,-0.3348771119490266,47.61422017448651,-3.8519346541811266,0.3248089208877344,92.51559657603266,"Sang-soo Kim","sa3012065",
2026,"Sang-soo Kim 김상수","Wiz (KBO)",36,303,0.122112211,0.122112211,1,0.280632411,0.381756756,0.320158102,0.701914858,0.039525691,2.251335539127492,0.32718894,-1.7175656706094742,37.70219434461874,-0.6907769177170402,0.3421805889622585,98.2007724460891,"Sang-soo Kim","sa3012065",
2023,"Hoon Jung 정훈","Giants (KBO)",35,233,0.111587982,0.167381974,0.666666666,0.278606965,0.358078602,0.437810945,0.795889547,0.15920398,4.1664386767066075,0.316455696,0.2175398904364556,33.35973541781988,5.920182693458456,0.36938751083717014,121.57536149706402,"Hoon Jung","sa3012191",
2024,"Hoon Jung 정훈","Giants (KBO)",36,325,0.107692307,0.193846153,0.555555555,0.266666666,0.342592592,0.431578947,0.774171539,0.164912281,1.5469896982755362,0.30875576,-0.4886644487269223,43.54012723230084,-0.387226015699306,0.34872522324691585,99.11848543773365,"Hoon Jung","sa3012191",
2025,"Hoon Jung 정훈","Giants (KBO)",37,200,0.05,0.2,0.25,0.216216216,0.267676767,0.308108108,0.575784875,0.091891892,1.08035714,0.265734265,-0.15609342651441693,13.334400789813808,-10.999478561802098,0.26712442352081917,54.797677744417385,"Hoon Jung","sa3012191",
2023,"Tae-gon Oh 오태곤","Landers (KBO)",31,305,0.059016393,0.219672131,0.268656716,0.238970588,0.292929292,0.375,0.667929292,0.136029412,7.070023401414813,0.288557213,3.3865931981708854,30.16393960230848,-5.754788212842733,0.3117202070827035,83.9783072427881,"Tae-gon Oh","sa3012193",
2024,"Tae-gon Oh 오태곤","Landers (KBO)",32,288,0.107638888,0.253472222,0.424657534,0.275303643,0.354609929,0.449392712,0.804002641,0.174089069,6.186213785296141,0.351190476,3.298990383511409,41.090661433630544,2.1642684015565687,0.3588338051523481,105.5598996798221,"Tae-gon Oh","sa3012193",
2025,"Tae-gon Oh 오태곤","Landers (KBO)",33,229,0.131004366,0.257641921,0.508474576,0.201030927,0.309734513,0.30927835,0.619012863,0.108247423,6.078735676856566,0.259541984,1.3192564859054983,20.78935734406134,-7.072934513538875,0.2974318561300767,74.61467078987067,"Tae-gon Oh","sa3012193",
2026,"Tae-gon Oh 오태곤","Landers (KBO)",34,220,0.072727272,0.286363636,0.253968253,0.23,0.29090909,0.405,0.69590909,0.175,4.596273841488183,0.284615384,0.33687328174710274,22.160517346567566,-5.715567398362701,0.31331385243428894,79.49652022276129,"Tae-gon Oh","sa3012193",
2023,"Kang-nam Yoo 유강남","Giants (KBO)",30,403,0.091811414,0.158808933,0.578125,0.261363636,0.341645885,0.383522727,0.725168612,0.122159091,1.953249174200172,0.290780141,-0.5569820313248783,49.429143222889046,1.969315978607277,0.34265919238328935,104.14943773071687,"Kang-nam Yoo","sa3012221",
2024,"Kang-nam Yoo 유강남","Giants (KBO)",31,155,0.058064516,0.161290322,0.36,0.19117647,0.274509803,0.323529411,0.598039214,0.132352941,0.76785714,0.196261682,-0.0871530813165009,11.329076607956967,-9.62089186416618,0.2780408434618532,54.07681936625291,"Kang-nam Yoo","sa3012221",
2025,"Kang-nam Yoo 유강남","Giants (KBO)",32,350,0.074285714,0.188571428,0.393939393,0.273927392,0.351585014,0.382838283,0.734423297,0.108910891,1.3207417525,0.329113924,-0.3962371596135199,44.40643823448751,1.8221493691596764,0.34279935229408637,104.27892402975705,"Kang-nam Yoo","sa3012221",
2026,"Kang-nam Yoo 유강남","Giants (KBO)",33,109,0.036697247,0.256880733,0.142857142,0.233009708,0.266055045,0.368932038,0.634987083,0.13592233,0.76785714,0.287671232,-0.07372533716261387,8.659699478205203,-5.15163341814661,0.28739129622048193,62.69995476318303,"Kang-nam Yoo","sa3012221",
2023,"Jong-wook Ko 고종욱","Tigers (KBO)",34,286,0.048951048,0.202797202,0.24137931,0.296296296,0.328671328,0.392592592,0.72126392,0.096296296,2.7407163006926583,0.364928909,-0.6593093485571444,33.731923502927266,0.050755781178913974,0.3365258203519808,100.15069483813099,"Jong-wook Ko","sa3012243",
2025,"Jong-wook Ko 고종욱","Tigers (KBO)",36,123,0.040650406,0.138211382,0.294117647,0.295652173,0.31707317,0.391304347,0.708377517,0.095652174,3.1201232707937794,0.31632653,-0.1626543286256492,13.207821857407732,-1.7575139438360514,0.3182945935452571,88.25610085080763,"Jong-wook Ko","sa3012243",
2023,"Ji-hyuk Ryu 류지혁","Lions (KBO)",29,269,0.07063197,0.111524163,0.633333333,0.268085106,0.325670498,0.314893617,0.640564115,0.046808511,6.39655604386312,0.29468599,3.7477082614786923,25.784961840242083,-5.894178429514236,0.3077565372218574,81.39413387066779,"Ji-hyuk Ryu","sa3012288",
2024,"Ji-hyuk Ryu 류지혁","Lions (KBO)",30,348,0.094827586,0.201149425,0.471428571,0.258278145,0.341107871,0.324503311,0.665611182,0.066225166,5.179143884234863,0.324675324,0.01952723227441311,36.94585481494955,-10.090203432139841,0.3164436410536919,78.54794000990884,"Ji-hyuk Ryu","sa3012288",
2025,"Ji-hyuk Ryu 류지혁","Lions (KBO)",31,464,0.071120689,0.157327586,0.452054794,0.28,0.351111111,0.3225,0.673611111,0.0425,3.9382938060211545,0.336363636,-0.9557942193932831,51.20614614298174,-5.248453952767164,0.3220371503300137,90.70323065991857,"Ji-hyuk Ryu","sa3012288",
2026,"Ji-hyuk Ryu 류지혁","Lions (KBO)",32,335,0.119402985,0.137313432,0.869565217,0.294326241,0.389728096,0.421985815,0.811713911,0.127659574,6.985718614238543,0.333333333,2.3262294940650463,51.12028444378465,8.672609945822654,0.3764895072489074,120.4312958210209,"Ji-hyuk Ryu","sa3012288",
2023,"Ji-hyuk Ryu 류지혁","Tigers (KBO)",29,253,0.106719367,0.169960474,0.627906976,0.268181818,0.354581673,0.304545454,0.659127127,0.036363636,4.0849237507868175,0.331460674,-0.28024738864041865,26.977414179757655,-2.81746495871204,0.3217905161380768,90.5437946379374,"Ji-hyuk Ryu","sa3012288",
2023,"Sei-hyok Park 박세혁","Dinos (KBO)",33,283,0.106007067,0.151943462,0.697674418,0.210743801,0.306859205,0.347107438,0.653966643,0.136363637,4.455588617771525,0.231958762,-0.41938915732316673,28.17549363235693,-5.152375127275182,0.3125822673205434,84.54034020466403,"Sei-hyok Park","sa3012290",
2024,"Sei-hyok Park 박세혁","Dinos (KBO)",34,171,0.081871345,0.251461988,0.325581395,0.263513513,0.337349397,0.344594594,0.681943991,0.081081081,4.917329325436631,0.361904761,0.6820870195515454,18.673792532165717,-4.4387533306282085,0.31997005228536674,80.79504803590844,"Sei-hyok Park","sa3012290",
2025,"Sei-hyok Park 박세혁","Dinos (KBO)",35,93,0.05376344,0.301075268,0.178571428,0.162790697,0.215053763,0.26744186,0.482495623,0.104651163,4.048576233842763,0.210526315,0.1399640697054565,3.092242301677959,-8.223011596823437,0.22511336752163466,27.328085869001132,"Sei-hyok Park","sa3012290",
2024,"Jae-hyun Kim 김재현","Heroes (KBO)",31,326,0.042944785,0.193251533,0.222222222,0.243055555,0.297468354,0.28125,0.578718354,0.038194445,2.2410147475377835,0.305676855,-0.49122777464799583,22.99756453868085,-21.064949796236217,0.2750846036250078,52.193037292146926,"Jae-hyun Kim","sa3012294",
2025,"Jae-hyun Kim 김재현","Heroes (KBO)",32,128,0.0078125,0.2421875,0.032258064,0.208333333,0.233870967,0.25,0.483870967,0.041666667,4.327735043784001,0.280898876,0.10394250974059105,4.479432541447904,-11.094250243586275,0.22730762247116335,28.762834091834065,"Jae-hyun Kim","sa3012294",
2023,"Ja-wook Koo 구자욱","Lions (KBO)",30,515,0.102912621,0.157281553,0.654320987,0.335540838,0.407407407,0.494481236,0.901888643,0.158940398,4.069708986302972,0.387362637,0.25146983237937093,92.57846208283728,31.928806919549164,0.4170423847588541,152.64466357407423,"Ja-wook Koo","sa3012300",
2024,"Ja-wook Koo 구자욱","Lions (KBO)",31,568,0.096830985,0.128521126,0.753424657,0.342799188,0.41696113,0.626774847,1.043735977,0.283975659,4.356106942951277,0.346055979,0.278544312575832,125.6347850695115,48.86328770069893,0.4499916168082227,163.64769396897162,"Ja-wook Koo","sa3012300",
2025,"Ja-wook Koo 구자욱","Lions (KBO)",32,616,0.118506493,0.147727272,0.802197802,0.319470699,0.401626016,0.516068052,0.917694068,0.196597353,4.066727599448495,0.351288056,-0.33499688655138016,111.22203152486871,36.27368312189173,0.41027393113625676,148.39824211583417,"Ja-wook Koo","sa3012300",
2026,"Ja-wook Koo 구자욱","Lions (KBO)",33,300,0.12,0.136666666,0.87804878,0.342412451,0.423333333,0.540856031,0.964189364,0.19844358,5.642462709767842,0.371428571,0.008642597123980522,59.24252831448636,21.22968548049054,0.4311500939746831,155.8487182166347,"Ja-wook Koo","sa3012300",
2023,"Hae-min Park 박해민","Twins (KBO)",33,556,0.080935251,0.133093525,0.608108108,0.285714285,0.34962406,0.360248447,0.709872507,0.074534162,5.707756701234104,0.326732673,-0.31833420787006617,66.6217760031752,1.1437016909651063,0.3389738040759151,101.74669414606142,"Hae-min Park","sa3012304",
2024,"Hae-min Park 박해민","Twins (KBO)",34,553,0.08318264,0.182640144,0.455445544,0.263485477,0.335766423,0.358921161,0.694687584,0.095435684,7.7285772024609365,0.315104166,1.9799888441339135,61.3411963667617,-13.402884698297012,0.3219681798759168,82.06829957996156,"Hae-min Park","sa3012304",
2025,"Hae-min Park 박해민","Twins (KBO)",35,544,0.125,0.172794117,0.723404255,0.276018099,0.379310344,0.346153846,0.72546419,0.070135747,6.6212026430174955,0.340974212,3.0715269851498306,71.0659482661643,4.877796429769036,0.34752611364898095,107.36959152723593,"Hae-min Park","sa3012304",
2026,"Hae-min Park 박해민","Twins (KBO)",36,349,0.077363896,0.128939828,0.6,0.284745762,0.354166666,0.355932203,0.710098869,0.071186441,5.7947404117286805,0.320158102,1.279168114066124,41.24531771192249,-2.976289451625984,0.33457019375193686,93.26960361115208,"Hae-min Park","sa3012304",
2023,"Jun-tae Kim 김준태","Wiz (KBO)",28,136,0.139705882,0.235294117,0.59375,0.208695652,0.325925925,0.32173913,0.647665055,0.113043478,2.311410777643239,0.2625,0.08932747389189899,13.976163907204729,-2.0400557087315505,0.3167576825177228,87.26256409033203,"Jun-tae Kim","sa3012310",
2024,"Ju-suk Ha 하주석","Eagles (KBO)",30,151,0.066225165,0.218543046,0.303030303,0.291970802,0.348993288,0.394160583,0.743153871,0.102189781,3.528801364687909,0.378640776,-0.8620398121420294,19.339266998869007,-1.0700571255864435,0.3418807251341391,94.75701831642603,"Ju-suk Ha","sa3012320",
2025,"Ju-suk Ha 하주석","Eagles (KBO)",31,305,0.039344262,0.216393442,0.181818181,0.297101449,0.336734693,0.391304347,0.72803904,0.094202898,2.855324821512399,0.376811594,-0.3547693151049316,37.151166923833514,0.04200091261925894,0.3364284087200554,100.11318204404422,"Ju-suk Ha","sa3012320",
2026,"Ju-suk Ha 하주석","Eagles (KBO)",32,85,0.058823529,0.247058823,0.238095238,0.256410256,0.309523809,0.282051282,0.591575091,0.025641026,0.76785714,0.350877192,-0.08425752818584442,6.544702757261846,-4.225602712370302,0.28440684718745096,60.76617581288877,"Ju-suk Ha","sa3012320",
2023,"Seung-wook Park 박승욱","Giants (KBO)",30,338,0.103550295,0.257396449,0.40229885,0.286206896,0.363914373,0.368965517,0.73287989,0.082758621,6.302607663634685,0.406862745,1.0309388074092567,43.34028936423831,3.5352729658084403,0.34991731118718417,108.88147596881255,"Seung-wook Park","sa3012327",
2024,"Seung-wook Park 박승욱","Giants (KBO)",31,468,0.10042735,0.256410256,0.391666666,0.261728395,0.350537634,0.365432098,0.715969732,0.103703703,3.162169886810575,0.352313167,-1.9332809664774686,56.04839510818936,-7.206993568930851,0.33222867206577616,88.60651444935685,"Seung-wook Park","sa3012327",
2025,"Seung-wook Park 박승욱","Giants (KBO)",32,92,0.054347826,0.326086956,0.166666666,0.19047619,0.244444444,0.226190476,0.47063492,0.035714286,3.916937815327264,0.296296296,-0.3066207938827574,3.2260638350467024,-7.967520666696615,0.2273960444662306,28.82065020855712,"Seung-wook Park","sa3012327",
